,ID,DataType,ORIGINAL_TraitID,ORIGINAL_TraitDefinition,TraitValue,TraitUnit,N_TraitValue,ConTaxa,ResTaxa,ConTaxaStage,ResTaxaStage,Con_ForagingMovement,Con_RESDetectionDimensionality,Res_ForagingMovement,Res_CONDetectionDimensionality,CON_MASS_value,RES_MASS_value,ResArenaSize_SI_UNIT,ResDensity_SI_VALUE,ResDensityUnit,ResDensity,ResArenaSize_SI_VALUE,ConTemp,ResTemp,ResReplaceRate,ResReplaceUnit,ResReplace,TraitSIValue,TraitSIUnit,N_TraitID,N_TraitConversion,N_CONVERTED,N_TraitUnit,Original_ErrorValue,Original_ErrorValueUnit,Replicates,ConTaxon,ConStage,ConCommon,Con_MovementDimensionality,Con_Thermy,Res_MovementDimensionality,ResTaxon,ResStage,ResCommon,Res_Thermy,Habitat,LabField,ObservationtimeSI,ObservationtimeSIUnits,ConStarvationTimeSI,ConStarvationTimeSIUnits,ConArenaSiz_VALUE,ConArenaSize_UNIT,ConDensity,ConDensityUnit,ConDensity_SI_VALUE,ConDensityConst,ConSizType,CON_ORIGINAL_value,CON_ORIGINAL_unit,Con_Siz_reference,ResSizType,RES_ORIGINAL_value,RES_ORIGINAL_unit,Res_Siz_reference,Citation,FigureTable,a0,h0,a0_gen,h0_gen,q0_gen,HollingI_AIC,HollingII_AIC,HollingIII_AIC,Poly2_AIC,Poly3_AIC,N,FailHolI,FailHolII,FailHolIII,FailPol2,FailPol3,aI,aII,hII,aIII,hIII,qIII
2513,40047,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,37.0,Individual/(Individual*1 day),0.000428241,Hydaticus grammicus Germar 1830,Culex tritaeniorhynchus Giles 1901,Hydaticus grammicus Germar 1830 [adult],Culex tritaeniorhynchus Giles 1901 [instar 4],active,sphere,active,sphere,2.61e-05,2.1399999999999998e-07,cubic meter,400000.0,Individuals per arena,40.0,0.0001,27.0,27.0,,,no,,,,,,,,,1.0,Hydaticus grammicus,Adult,diving beetle,3D,ectotherm,3D,Culex tritaeniorhynchus,Instar 4,Mosquito,ectotherm,Freshwater,Laboratory,86400.0,seconds,,,100.0,milliliter,1.0,Individuals per arena,,Yes,length,10,mm,from author,length,4.5,mm,from author,Ohba S. Y. and M. Takagi. 2010. PREDATORY ABILITY OF ADULT DIVING BEETLES ON THE JAPANESE ENCEPHALITIS VECTOR CULEX TRITAENIORHYNCHUS. Journal of the American Mosquito Control Association 26:32-36.,from author,,,,,,,,,,,,,,,,,,,,,,
2514,40047,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,14.0,Individual/(Individual*1 day),0.000162037,Hydaticus grammicus Germar 1830,Culex tritaeniorhynchus Giles 1901,Hydaticus grammicus Germar 1830 [adult],Culex tritaeniorhynchus Giles 1901 [instar 4],active,sphere,active,sphere,2.61e-05,2.1399999999999998e-07,cubic meter,200000.0,Individuals per arena,20.0,0.0001,27.0,27.0,,,no,,,,,,,,,1.0,Hydaticus grammicus,Adult,diving beetle,3D,ectotherm,3D,Culex tritaeniorhynchus,Instar 4,Mosquito,ectotherm,Freshwater,Laboratory,86400.0,seconds,,,100.0,milliliter,1.0,Individuals per arena,,Yes,length,10,mm,from author,length,4.5,mm,from author,Ohba S. Y. and M. Takagi. 2010. PREDATORY ABILITY OF ADULT DIVING BEETLES ON THE JAPANESE ENCEPHALITIS VECTOR CULEX TRITAENIORHYNCHUS. Journal of the American Mosquito Control Association 26:32-36.,from author,,,,,,,,,,,,,,,,,,,,,,
2515,40047,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,20.0,Individual/(Individual*1 day),0.000231481,Hydaticus grammicus Germar 1830,Culex tritaeniorhynchus Giles 1901,Hydaticus grammicus Germar 1830 [adult],Culex tritaeniorhynchus Giles 1901 [instar 4],active,sphere,active,sphere,2.61e-05,2.1399999999999998e-07,cubic meter,400000.0,Individuals per arena,40.0,0.0001,27.0,27.0,,,no,,,,,,,,,1.0,Hydaticus grammicus,Adult,diving beetle,3D,ectotherm,3D,Culex tritaeniorhynchus,Instar 4,Mosquito,ectotherm,Freshwater,Laboratory,86400.0,seconds,,,100.0,milliliter,1.0,Individuals per arena,,Yes,length,10,mm,from author,length,4.5,mm,from author,Ohba S. Y. and M. Takagi. 2010. PREDATORY ABILITY OF ADULT DIVING BEETLES ON THE JAPANESE ENCEPHALITIS VECTOR CULEX TRITAENIORHYNCHUS. Journal of the American Mosquito Control Association 26:32-36.,from author,,,,,,,,,,,,,,,,,,,,,,
2516,40047,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,38.0,Individual/(Individual*1 day),0.000439815,Hydaticus grammicus Germar 1830,Culex tritaeniorhynchus Giles 1901,Hydaticus grammicus Germar 1830 [adult],Culex tritaeniorhynchus Giles 1901 [instar 4],active,sphere,active,sphere,2.61e-05,2.1399999999999998e-07,cubic meter,400000.0,Individuals per arena,40.0,0.0001,27.0,27.0,,,no,,,,,,,,,1.0,Hydaticus grammicus,Adult,diving beetle,3D,ectotherm,3D,Culex tritaeniorhynchus,Instar 4,Mosquito,ectotherm,Freshwater,Laboratory,86400.0,seconds,,,100.0,milliliter,1.0,Individuals per arena,,Yes,length,10,mm,from author,length,4.5,mm,from author,Ohba S. Y. and M. Takagi. 2010. PREDATORY ABILITY OF ADULT DIVING BEETLES ON THE JAPANESE ENCEPHALITIS VECTOR CULEX TRITAENIORHYNCHUS. Journal of the American Mosquito Control Association 26:32-36.,from author,,,,,,,,,,,,,,,,,,,,,,
2517,40047,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,4.0,Individual/(Individual*1 day),4.6299999999999994e-05,Hydaticus grammicus Germar 1830,Culex tritaeniorhynchus Giles 1901,Hydaticus grammicus Germar 1830 [adult],Culex tritaeniorhynchus Giles 1901 [instar 4],active,sphere,active,sphere,2.61e-05,2.1399999999999998e-07,cubic meter,50000.0,Individuals per arena,5.0,0.0001,27.0,27.0,,,no,,,,,,,,,1.0,Hydaticus grammicus,Adult,diving beetle,3D,ectotherm,3D,Culex tritaeniorhynchus,Instar 4,Mosquito,ectotherm,Freshwater,Laboratory,86400.0,seconds,,,100.0,milliliter,1.0,Individuals per arena,,Yes,length,10,mm,from author,length,4.5,mm,from author,Ohba S. Y. and M. Takagi. 2010. PREDATORY ABILITY OF ADULT DIVING BEETLES ON THE JAPANESE ENCEPHALITIS VECTOR CULEX TRITAENIORHYNCHUS. Journal of the American Mosquito Control Association 26:32-36.,from author,,,,,,,,,,,,,,,,,,,,,,
2518,40047,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,0.0,Individual/(Individual*1 day),0.0,Hydaticus grammicus Germar 1830,Culex tritaeniorhynchus Giles 1901,Hydaticus grammicus Germar 1830 [adult],Culex tritaeniorhynchus Giles 1901 [instar 4],active,sphere,active,sphere,2.61e-05,2.1399999999999998e-07,cubic meter,50000.0,Individuals per arena,5.0,0.0001,27.0,27.0,,,no,,,,,,,,,1.0,Hydaticus grammicus,Adult,diving beetle,3D,ectotherm,3D,Culex tritaeniorhynchus,Instar 4,Mosquito,ectotherm,Freshwater,Laboratory,86400.0,seconds,,,100.0,milliliter,1.0,Individuals per arena,,Yes,length,10,mm,from author,length,4.5,mm,from author,Ohba S. Y. and M. Takagi. 2010. PREDATORY ABILITY OF ADULT DIVING BEETLES ON THE JAPANESE ENCEPHALITIS VECTOR CULEX TRITAENIORHYNCHUS. Journal of the American Mosquito Control Association 26:32-36.,from author,,,,,,,,,,,,,,,,,,,,,,
2519,40047,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,4.0,Individual/(Individual*1 day),4.6299999999999994e-05,Hydaticus grammicus Germar 1830,Culex tritaeniorhynchus Giles 1901,Hydaticus grammicus Germar 1830 [adult],Culex tritaeniorhynchus Giles 1901 [instar 4],active,sphere,active,sphere,2.61e-05,2.1399999999999998e-07,cubic meter,50000.0,Individuals per arena,5.0,0.0001,27.0,27.0,,,no,,,,,,,,,1.0,Hydaticus grammicus,Adult,diving beetle,3D,ectotherm,3D,Culex tritaeniorhynchus,Instar 4,Mosquito,ectotherm,Freshwater,Laboratory,86400.0,seconds,,,100.0,milliliter,1.0,Individuals per arena,,Yes,length,10,mm,from author,length,4.5,mm,from author,Ohba S. Y. and M. Takagi. 2010. PREDATORY ABILITY OF ADULT DIVING BEETLES ON THE JAPANESE ENCEPHALITIS VECTOR CULEX TRITAENIORHYNCHUS. Journal of the American Mosquito Control Association 26:32-36.,from author,,,,,,,,,,,,,,,,,,,,,,
2520,40047,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,3.0,Individual/(Individual*1 day),3.47e-05,Hydaticus grammicus Germar 1830,Culex tritaeniorhynchus Giles 1901,Hydaticus grammicus Germar 1830 [adult],Culex tritaeniorhynchus Giles 1901 [instar 4],active,sphere,active,sphere,2.61e-05,2.1399999999999998e-07,cubic meter,50000.0,Individuals per arena,5.0,0.0001,27.0,27.0,,,no,,,,,,,,,1.0,Hydaticus grammicus,Adult,diving beetle,3D,ectotherm,3D,Culex tritaeniorhynchus,Instar 4,Mosquito,ectotherm,Freshwater,Laboratory,86400.0,seconds,,,100.0,milliliter,1.0,Individuals per arena,,Yes,length,10,mm,from author,length,4.5,mm,from author,Ohba S. Y. and M. Takagi. 2010. PREDATORY ABILITY OF ADULT DIVING BEETLES ON THE JAPANESE ENCEPHALITIS VECTOR CULEX TRITAENIORHYNCHUS. Journal of the American Mosquito Control Association 26:32-36.,from author,,,,,,,,,,,,,,,,,,,,,,
2521,40047,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,10.0,Individual/(Individual*1 day),0.000115741,Hydaticus grammicus Germar 1830,Culex tritaeniorhynchus Giles 1901,Hydaticus grammicus Germar 1830 [adult],Culex tritaeniorhynchus Giles 1901 [instar 4],active,sphere,active,sphere,2.61e-05,2.1399999999999998e-07,cubic meter,100000.0,Individuals per arena,10.0,0.0001,27.0,27.0,,,no,,,,,,,,,1.0,Hydaticus grammicus,Adult,diving beetle,3D,ectotherm,3D,Culex tritaeniorhynchus,Instar 4,Mosquito,ectotherm,Freshwater,Laboratory,86400.0,seconds,,,100.0,milliliter,1.0,Individuals per arena,,Yes,length,10,mm,from author,length,4.5,mm,from author,Ohba S. Y. and M. Takagi. 2010. PREDATORY ABILITY OF ADULT DIVING BEETLES ON THE JAPANESE ENCEPHALITIS VECTOR CULEX TRITAENIORHYNCHUS. Journal of the American Mosquito Control Association 26:32-36.,from author,,,,,,,,,,,,,,,,,,,,,,
2522,40047,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,10.0,Individual/(Individual*1 day),0.000115741,Hydaticus grammicus Germar 1830,Culex tritaeniorhynchus Giles 1901,Hydaticus grammicus Germar 1830 [adult],Culex tritaeniorhynchus Giles 1901 [instar 4],active,sphere,active,sphere,2.61e-05,2.1399999999999998e-07,cubic meter,100000.0,Individuals per arena,10.0,0.0001,27.0,27.0,,,no,,,,,,,,,1.0,Hydaticus grammicus,Adult,diving beetle,3D,ectotherm,3D,Culex tritaeniorhynchus,Instar 4,Mosquito,ectotherm,Freshwater,Laboratory,86400.0,seconds,,,100.0,milliliter,1.0,Individuals per arena,,Yes,length,10,mm,from author,length,4.5,mm,from author,Ohba S. Y. and M. Takagi. 2010. PREDATORY ABILITY OF ADULT DIVING BEETLES ON THE JAPANESE ENCEPHALITIS VECTOR CULEX TRITAENIORHYNCHUS. Journal of the American Mosquito Control Association 26:32-36.,from author,,,,,,,,,,,,,,,,,,,,,,
2523,40047,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,8.0,Individual/(Individual*1 day),9.259999999999999e-05,Hydaticus grammicus Germar 1830,Culex tritaeniorhynchus Giles 1901,Hydaticus grammicus Germar 1830 [adult],Culex tritaeniorhynchus Giles 1901 [instar 4],active,sphere,active,sphere,2.61e-05,2.1399999999999998e-07,cubic meter,100000.0,Individuals per arena,10.0,0.0001,27.0,27.0,,,no,,,,,,,,,1.0,Hydaticus grammicus,Adult,diving beetle,3D,ectotherm,3D,Culex tritaeniorhynchus,Instar 4,Mosquito,ectotherm,Freshwater,Laboratory,86400.0,seconds,,,100.0,milliliter,1.0,Individuals per arena,,Yes,length,10,mm,from author,length,4.5,mm,from author,Ohba S. Y. and M. Takagi. 2010. PREDATORY ABILITY OF ADULT DIVING BEETLES ON THE JAPANESE ENCEPHALITIS VECTOR CULEX TRITAENIORHYNCHUS. Journal of the American Mosquito Control Association 26:32-36.,from author,,,,,,,,,,,,,,,,,,,,,,
2524,40047,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,3.0,Individual/(Individual*1 day),3.47e-05,Hydaticus grammicus Germar 1830,Culex tritaeniorhynchus Giles 1901,Hydaticus grammicus Germar 1830 [adult],Culex tritaeniorhynchus Giles 1901 [instar 4],active,sphere,active,sphere,2.61e-05,2.1399999999999998e-07,cubic meter,100000.0,Individuals per arena,10.0,0.0001,27.0,27.0,,,no,,,,,,,,,1.0,Hydaticus grammicus,Adult,diving beetle,3D,ectotherm,3D,Culex tritaeniorhynchus,Instar 4,Mosquito,ectotherm,Freshwater,Laboratory,86400.0,seconds,,,100.0,milliliter,1.0,Individuals per arena,,Yes,length,10,mm,from author,length,4.5,mm,from author,Ohba S. Y. and M. Takagi. 2010. PREDATORY ABILITY OF ADULT DIVING BEETLES ON THE JAPANESE ENCEPHALITIS VECTOR CULEX TRITAENIORHYNCHUS. Journal of the American Mosquito Control Association 26:32-36.,from author,,,,,,,,,,,,,,,,,,,,,,
2525,40047,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,8.0,Individual/(Individual*1 day),9.259999999999999e-05,Hydaticus grammicus Germar 1830,Culex tritaeniorhynchus Giles 1901,Hydaticus grammicus Germar 1830 [adult],Culex tritaeniorhynchus Giles 1901 [instar 4],active,sphere,active,sphere,2.61e-05,2.1399999999999998e-07,cubic meter,100000.0,Individuals per arena,10.0,0.0001,27.0,27.0,,,no,,,,,,,,,1.0,Hydaticus grammicus,Adult,diving beetle,3D,ectotherm,3D,Culex tritaeniorhynchus,Instar 4,Mosquito,ectotherm,Freshwater,Laboratory,86400.0,seconds,,,100.0,milliliter,1.0,Individuals per arena,,Yes,length,10,mm,from author,length,4.5,mm,from author,Ohba S. Y. and M. Takagi. 2010. PREDATORY ABILITY OF ADULT DIVING BEETLES ON THE JAPANESE ENCEPHALITIS VECTOR CULEX TRITAENIORHYNCHUS. Journal of the American Mosquito Control Association 26:32-36.,from author,,,,,,,,,,,,,,,,,,,,,,
2526,40047,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,4.0,Individual/(Individual*1 day),4.6299999999999994e-05,Hydaticus grammicus Germar 1830,Culex tritaeniorhynchus Giles 1901,Hydaticus grammicus Germar 1830 [adult],Culex tritaeniorhynchus Giles 1901 [instar 4],active,sphere,active,sphere,2.61e-05,2.1399999999999998e-07,cubic meter,50000.0,Individuals per arena,5.0,0.0001,27.0,27.0,,,no,,,,,,,,,1.0,Hydaticus grammicus,Adult,diving beetle,3D,ectotherm,3D,Culex tritaeniorhynchus,Instar 4,Mosquito,ectotherm,Freshwater,Laboratory,86400.0,seconds,,,100.0,milliliter,1.0,Individuals per arena,,Yes,length,10,mm,from author,length,4.5,mm,from author,Ohba S. Y. and M. Takagi. 2010. PREDATORY ABILITY OF ADULT DIVING BEETLES ON THE JAPANESE ENCEPHALITIS VECTOR CULEX TRITAENIORHYNCHUS. Journal of the American Mosquito Control Association 26:32-36.,from author,,,,,,,,,,,,,,,,,,,,,,
2527,40047,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,4.0,Individual/(Individual*1 day),4.6299999999999994e-05,Hydaticus grammicus Germar 1830,Culex tritaeniorhynchus Giles 1901,Hydaticus grammicus Germar 1830 [adult],Culex tritaeniorhynchus Giles 1901 [instar 4],active,sphere,active,sphere,2.61e-05,2.1399999999999998e-07,cubic meter,50000.0,Individuals per arena,5.0,0.0001,27.0,27.0,,,no,,,,,,,,,1.0,Hydaticus grammicus,Adult,diving beetle,3D,ectotherm,3D,Culex tritaeniorhynchus,Instar 4,Mosquito,ectotherm,Freshwater,Laboratory,86400.0,seconds,,,100.0,milliliter,1.0,Individuals per arena,,Yes,length,10,mm,from author,length,4.5,mm,from author,Ohba S. Y. and M. Takagi. 2010. PREDATORY ABILITY OF ADULT DIVING BEETLES ON THE JAPANESE ENCEPHALITIS VECTOR CULEX TRITAENIORHYNCHUS. Journal of the American Mosquito Control Association 26:32-36.,from author,,,,,,,,,,,,,,,,,,,,,,
2528,40047,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,1.0,Individual/(Individual*1 day),1.1599999999999999e-05,Hydaticus grammicus Germar 1830,Culex tritaeniorhynchus Giles 1901,Hydaticus grammicus Germar 1830 [adult],Culex tritaeniorhynchus Giles 1901 [instar 4],active,sphere,active,sphere,2.61e-05,2.1399999999999998e-07,cubic meter,50000.0,Individuals per arena,5.0,0.0001,27.0,27.0,,,no,,,,,,,,,1.0,Hydaticus grammicus,Adult,diving beetle,3D,ectotherm,3D,Culex tritaeniorhynchus,Instar 4,Mosquito,ectotherm,Freshwater,Laboratory,86400.0,seconds,,,100.0,milliliter,1.0,Individuals per arena,,Yes,length,10,mm,from author,length,4.5,mm,from author,Ohba S. Y. and M. Takagi. 2010. PREDATORY ABILITY OF ADULT DIVING BEETLES ON THE JAPANESE ENCEPHALITIS VECTOR CULEX TRITAENIORHYNCHUS. Journal of the American Mosquito Control Association 26:32-36.,from author,,,,,,,,,,,,,,,,,,,,,,
2529,40047,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,4.0,Individual/(Individual*1 day),4.6299999999999994e-05,Hydaticus grammicus Germar 1830,Culex tritaeniorhynchus Giles 1901,Hydaticus grammicus Germar 1830 [adult],Culex tritaeniorhynchus Giles 1901 [instar 4],active,sphere,active,sphere,2.61e-05,2.1399999999999998e-07,cubic meter,50000.0,Individuals per arena,5.0,0.0001,27.0,27.0,,,no,,,,,,,,,1.0,Hydaticus grammicus,Adult,diving beetle,3D,ectotherm,3D,Culex tritaeniorhynchus,Instar 4,Mosquito,ectotherm,Freshwater,Laboratory,86400.0,seconds,,,100.0,milliliter,1.0,Individuals per arena,,Yes,length,10,mm,from author,length,4.5,mm,from author,Ohba S. Y. and M. Takagi. 2010. PREDATORY ABILITY OF ADULT DIVING BEETLES ON THE JAPANESE ENCEPHALITIS VECTOR CULEX TRITAENIORHYNCHUS. Journal of the American Mosquito Control Association 26:32-36.,from author,,,,,,,,,,,,,,,,,,,,,,
2530,40047,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,5.0,Individual/(Individual*1 day),5.79e-05,Hydaticus grammicus Germar 1830,Culex tritaeniorhynchus Giles 1901,Hydaticus grammicus Germar 1830 [adult],Culex tritaeniorhynchus Giles 1901 [instar 4],active,sphere,active,sphere,2.61e-05,2.1399999999999998e-07,cubic meter,50000.0,Individuals per arena,5.0,0.0001,27.0,27.0,,,no,,,,,,,,,1.0,Hydaticus grammicus,Adult,diving beetle,3D,ectotherm,3D,Culex tritaeniorhynchus,Instar 4,Mosquito,ectotherm,Freshwater,Laboratory,86400.0,seconds,,,100.0,milliliter,1.0,Individuals per arena,,Yes,length,10,mm,from author,length,4.5,mm,from author,Ohba S. Y. and M. Takagi. 2010. PREDATORY ABILITY OF ADULT DIVING BEETLES ON THE JAPANESE ENCEPHALITIS VECTOR CULEX TRITAENIORHYNCHUS. Journal of the American Mosquito Control Association 26:32-36.,from author,,,,,,,,,,,,,,,,,,,,,,
2531,40047,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,8.0,Individual/(Individual*1 day),9.259999999999999e-05,Hydaticus grammicus Germar 1830,Culex tritaeniorhynchus Giles 1901,Hydaticus grammicus Germar 1830 [adult],Culex tritaeniorhynchus Giles 1901 [instar 4],active,sphere,active,sphere,2.61e-05,2.1399999999999998e-07,cubic meter,100000.0,Individuals per arena,10.0,0.0001,27.0,27.0,,,no,,,,,,,,,1.0,Hydaticus grammicus,Adult,diving beetle,3D,ectotherm,3D,Culex tritaeniorhynchus,Instar 4,Mosquito,ectotherm,Freshwater,Laboratory,86400.0,seconds,,,100.0,milliliter,1.0,Individuals per arena,,Yes,length,10,mm,from author,length,4.5,mm,from author,Ohba S. Y. and M. Takagi. 2010. PREDATORY ABILITY OF ADULT DIVING BEETLES ON THE JAPANESE ENCEPHALITIS VECTOR CULEX TRITAENIORHYNCHUS. Journal of the American Mosquito Control Association 26:32-36.,from author,,,,,,,,,,,,,,,,,,,,,,
2532,40047,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,31.0,Individual/(Individual*1 day),0.000358796,Hydaticus grammicus Germar 1830,Culex tritaeniorhynchus Giles 1901,Hydaticus grammicus Germar 1830 [adult],Culex tritaeniorhynchus Giles 1901 [instar 4],active,sphere,active,sphere,2.61e-05,2.1399999999999998e-07,cubic meter,400000.0,Individuals per arena,40.0,0.0001,27.0,27.0,,,no,,,,,,,,,1.0,Hydaticus grammicus,Adult,diving beetle,3D,ectotherm,3D,Culex tritaeniorhynchus,Instar 4,Mosquito,ectotherm,Freshwater,Laboratory,86400.0,seconds,,,100.0,milliliter,1.0,Individuals per arena,,Yes,length,10,mm,from author,length,4.5,mm,from author,Ohba S. Y. and M. Takagi. 2010. PREDATORY ABILITY OF ADULT DIVING BEETLES ON THE JAPANESE ENCEPHALITIS VECTOR CULEX TRITAENIORHYNCHUS. Journal of the American Mosquito Control Association 26:32-36.,from author,,,,,,,,,,,,,,,,,,,,,,
2533,40047,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,10.0,Individual/(Individual*1 day),0.000115741,Hydaticus grammicus Germar 1830,Culex tritaeniorhynchus Giles 1901,Hydaticus grammicus Germar 1830 [adult],Culex tritaeniorhynchus Giles 1901 [instar 4],active,sphere,active,sphere,2.61e-05,2.1399999999999998e-07,cubic meter,100000.0,Individuals per arena,10.0,0.0001,27.0,27.0,,,no,,,,,,,,,1.0,Hydaticus grammicus,Adult,diving beetle,3D,ectotherm,3D,Culex tritaeniorhynchus,Instar 4,Mosquito,ectotherm,Freshwater,Laboratory,86400.0,seconds,,,100.0,milliliter,1.0,Individuals per arena,,Yes,length,10,mm,from author,length,4.5,mm,from author,Ohba S. Y. and M. Takagi. 2010. PREDATORY ABILITY OF ADULT DIVING BEETLES ON THE JAPANESE ENCEPHALITIS VECTOR CULEX TRITAENIORHYNCHUS. Journal of the American Mosquito Control Association 26:32-36.,from author,,,,,,,,,,,,,,,,,,,,,,
2534,40047,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,20.0,Individual/(Individual*1 day),0.000231481,Hydaticus grammicus Germar 1830,Culex tritaeniorhynchus Giles 1901,Hydaticus grammicus Germar 1830 [adult],Culex tritaeniorhynchus Giles 1901 [instar 4],active,sphere,active,sphere,2.61e-05,2.1399999999999998e-07,cubic meter,200000.0,Individuals per arena,20.0,0.0001,27.0,27.0,,,no,,,,,,,,,1.0,Hydaticus grammicus,Adult,diving beetle,3D,ectotherm,3D,Culex tritaeniorhynchus,Instar 4,Mosquito,ectotherm,Freshwater,Laboratory,86400.0,seconds,,,100.0,milliliter,1.0,Individuals per arena,,Yes,length,10,mm,from author,length,4.5,mm,from author,Ohba S. Y. and M. Takagi. 2010. PREDATORY ABILITY OF ADULT DIVING BEETLES ON THE JAPANESE ENCEPHALITIS VECTOR CULEX TRITAENIORHYNCHUS. Journal of the American Mosquito Control Association 26:32-36.,from author,,,,,,,,,,,,,,,,,,,,,,
2535,40047,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,38.0,Individual/(Individual*1 day),0.000439815,Hydaticus grammicus Germar 1830,Culex tritaeniorhynchus Giles 1901,Hydaticus grammicus Germar 1830 [adult],Culex tritaeniorhynchus Giles 1901 [instar 4],active,sphere,active,sphere,2.61e-05,2.1399999999999998e-07,cubic meter,400000.0,Individuals per arena,40.0,0.0001,27.0,27.0,,,no,,,,,,,,,1.0,Hydaticus grammicus,Adult,diving beetle,3D,ectotherm,3D,Culex tritaeniorhynchus,Instar 4,Mosquito,ectotherm,Freshwater,Laboratory,86400.0,seconds,,,100.0,milliliter,1.0,Individuals per arena,,Yes,length,10,mm,from author,length,4.5,mm,from author,Ohba S. Y. and M. Takagi. 2010. PREDATORY ABILITY OF ADULT DIVING BEETLES ON THE JAPANESE ENCEPHALITIS VECTOR CULEX TRITAENIORHYNCHUS. Journal of the American Mosquito Control Association 26:32-36.,from author,,,,,,,,,,,,,,,,,,,,,,
2536,40047,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,5.0,Individual/(Individual*1 day),5.79e-05,Hydaticus grammicus Germar 1830,Culex tritaeniorhynchus Giles 1901,Hydaticus grammicus Germar 1830 [adult],Culex tritaeniorhynchus Giles 1901 [instar 4],active,sphere,active,sphere,2.61e-05,2.1399999999999998e-07,cubic meter,100000.0,Individuals per arena,10.0,0.0001,27.0,27.0,,,no,,,,,,,,,1.0,Hydaticus grammicus,Adult,diving beetle,3D,ectotherm,3D,Culex tritaeniorhynchus,Instar 4,Mosquito,ectotherm,Freshwater,Laboratory,86400.0,seconds,,,100.0,milliliter,1.0,Individuals per arena,,Yes,length,10,mm,from author,length,4.5,mm,from author,Ohba S. Y. and M. Takagi. 2010. PREDATORY ABILITY OF ADULT DIVING BEETLES ON THE JAPANESE ENCEPHALITIS VECTOR CULEX TRITAENIORHYNCHUS. Journal of the American Mosquito Control Association 26:32-36.,from author,,,,,,,,,,,,,,,,,,,,,,
2537,40047,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,20.0,Individual/(Individual*1 day),0.000231481,Hydaticus grammicus Germar 1830,Culex tritaeniorhynchus Giles 1901,Hydaticus grammicus Germar 1830 [adult],Culex tritaeniorhynchus Giles 1901 [instar 4],active,sphere,active,sphere,2.61e-05,2.1399999999999998e-07,cubic meter,200000.0,Individuals per arena,20.0,0.0001,27.0,27.0,,,no,,,,,,,,,1.0,Hydaticus grammicus,Adult,diving beetle,3D,ectotherm,3D,Culex tritaeniorhynchus,Instar 4,Mosquito,ectotherm,Freshwater,Laboratory,86400.0,seconds,,,100.0,milliliter,1.0,Individuals per arena,,Yes,length,10,mm,from author,length,4.5,mm,from author,Ohba S. Y. and M. Takagi. 2010. PREDATORY ABILITY OF ADULT DIVING BEETLES ON THE JAPANESE ENCEPHALITIS VECTOR CULEX TRITAENIORHYNCHUS. Journal of the American Mosquito Control Association 26:32-36.,from author,,,,,,,,,,,,,,,,,,,,,,
2538,40047,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,23.0,Individual/(Individual*1 day),0.00026620400000000003,Hydaticus grammicus Germar 1830,Culex tritaeniorhynchus Giles 1901,Hydaticus grammicus Germar 1830 [adult],Culex tritaeniorhynchus Giles 1901 [instar 4],active,sphere,active,sphere,2.61e-05,2.1399999999999998e-07,cubic meter,400000.0,Individuals per arena,40.0,0.0001,27.0,27.0,,,no,,,,,,,,,1.0,Hydaticus grammicus,Adult,diving beetle,3D,ectotherm,3D,Culex tritaeniorhynchus,Instar 4,Mosquito,ectotherm,Freshwater,Laboratory,86400.0,seconds,,,100.0,milliliter,1.0,Individuals per arena,,Yes,length,10,mm,from author,length,4.5,mm,from author,Ohba S. Y. and M. Takagi. 2010. PREDATORY ABILITY OF ADULT DIVING BEETLES ON THE JAPANESE ENCEPHALITIS VECTOR CULEX TRITAENIORHYNCHUS. Journal of the American Mosquito Control Association 26:32-36.,from author,,,,,,,,,,,,,,,,,,,,,,
